site_number,camera_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
234,54,9,781,1,0,0,172,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,346,352,0,,,,,,,,,,,,,,,,,,
235,38,0,604,0,2130,585,0,0,0,187,0,0,585,0,40,30,344,580,247,211,0,0,0,1064,0,0,529,0,0,2,0,0,666,2,,,,,,,,,,,,,,,,,,
238,51,0,0,773,0,0,0,51,0,0,0,472,0,0,4,0,0,748,2,0,26,0,88,36,0,105,0,38,108,0,0,0,0,0,163,,,,,,,,,,,,,,,,,
241,29,0,15,15,21,18,820,10,81,0,0,446,0,377,0,0,0,0,0,182,19,0,0,45,0,0,0,0,0,0,0,0,0,0,132,330,0,0,0,,,,,,,,,,,,,
244,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,46,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,63,10,22,15,0,0,0,0,0,0,0,0,158,0,0,0,2,0,0,0,2,0,,,,,,,,,,,
249,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
250,35,0,0,0,0,0,0,0,0,18,585,190,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
251,23,0,0,0,24,0,0,155,0,0,51,0,163,9,981,0,1135,1609,680,669,2533,719,24,840,0,746,199,1664,567,72,24,617,113,,,,,,,,,,,,,,,,,,,
254,25,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,
256,52,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
266,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
